,sentences
28,나 아가 누가 누구를 흡수했네
29,어쩌네
30,"하는 소리까지 있지만, 그러한 이분법은 사실과 다르다."
31,위에 언급 되었듯이 원래 김 택용은 스피릿 박지호의 영향을 받아 순수 물량과 힘 싸움의 귀재였다.
32,김 택용의 데뷔 전은 저 그전인데 저 글 링과 히드라보다 많은 지상 군 힘 싸움으로 찍어 눌러 버렸다.
33,흔히 알고 있는 김 택용의 테크니컬한 저 그전과는 다소 다른 모습. 테크니컬한 저 그전을 구사한 것도 마 재 윤 과의 MSL 결승전이 처음이었을 정도. 무엇보다 테크니컬한 저 그전을 구사하면서도 최적화를 통한 생산력이 압도적이기 때문에 저 그전 승률 70%를 기록할 수 있었던 것이다.
34,"따라서 물량과 힘 싸움에 있어서는 부족함이 없으며 포 모스의 한 사람이 유격전이라고 표현하는 백병전도 일품 (VS 도 재 욱 신한 은행 프로리그 2007 전기 리그 in 신 백두 대간, VS 송병 구 곰 TV MSL 시즌 2 in 파이 썬). 이 사실은 당시의 경기를 찾아서 보면 알 수 있는데, 귀찮다면 해설자들의 발언만 보더라도 어느 정도 감흥이 있을 것이다."
35,"김동 준 : "" 김 택용은 멀티 세 개 먹어도 미네랄 2, 300 밖에 안 남는 생산의 대가입니다!"
36,""" (vs 강 민 4 강 전) 이 승원 : "" 김 택용 선수의 가장 큰 장점은 뭐겠습니까,"
37,아무래도 물량 아니겠습니까?
38,""" (3.3 혁명 당시) 김 택용의 피지 컬( 손 스피드) 은 워낙 명성이 높다."
39,대다수 프로 토스 선수들의 APM은 높지 않은 편이라( 평균 300 이하) 최소한 프로 토스 선수들 중에서는 최상급의 APM을 자랑한다.
40,"APM이 거의 400에 육박하고, 바투 스타리그 16 강 전 송병 구와의 경기에서는 400을 넘겼다."
41,[27] 그리고 실제 APM이라 볼 수 있는 EAPM이 240. 프로 토스 중에 최상 위로 손꼽힌다.
42,"[28] 타 종족 중에서는 이제 동, 이재 호가 260 정도의 EAPM을 보유하고 있다."
43,이런 물량과 힘 싸움에 더 해져서 특유의 화려한 멀티 태스킹과 컨트롤은 꽃을 피운다.
44,흔히 들 입스타라고 생각하던 커 세어 다 템을 중심으로 한 저 그전 운영으로 우승을 하며 스타 팬들에게 그 존재 감을 각인 시켰던 그이니만큼 부연 설명은 필요하지 않을 듯 싶다.
45,"그의 메카닉과 컨트롤의 진수를 보여 준 경기가 WCG 2009 8 강 전에서 이 영호와의 3 경기 단장의 능선, 당시 드라 군 하나에 마인을 각각 찍어 주면서 마인을 제거해 대니 한 번도 마인이 제대로 터지지 않아 깔끔하게 막혔다."
46,"무서운 것은 이 영호의 벌 쳐 컨트롤도 정말 대단했는데 김 택용이 그걸 다 막았다는 것. 당시 영상. [29 ]의 외인 점은, 화려한 멀티 태스킹으로 대표되는 저 그전과는 다르게 테란 전에서 의외로 빈틈을 보이는 경우가 자주 있다는 것. 특히 가장 심해 지는 것이 대규모 후반전인데, 잘 나가다가 한순간 정신 줄을 놓고 도저히 이해할 수 없는 경기력을 보여주며 발 전투로 훅 가 버리는 사태가 발생한다."
47,"언덕을 빙 둘러 걸어 오며 탱크에 다 맞아 주시는 친절한 드라군들, 질럿이 몸을 대 줬더니 정작 정찰용으로 띄워 진 테란 건물이나 때리고 있는 드라군들, 버뮤다 토스 뺨치게 보는 사람으로 하여금 폭소를 터뜨리게 만드는 정말 뜬금없는 리콜 위치 등. 멀티 태스킹 능력이 뛰어남에도 테프전에서 이런 약점을 보이는 것은 아이러니이다."
48,팬들조차 김 택용의 테 프 전 발 전투는 인정하는 부분이다.
49,그 외에도 실력에 비해 양대 개인리그 활약이 몹시 부족한 편에 속한다.
50,"프로 토스 게이 머 최고 커리어인 양대 개인 리그 도합 3회 우승, 1회 준우승자 '에게 무슨 소리냐고 의아할 수도 있겠지만, 우승과 준우승은 모두 MSL에서만 달성한 것이고 온 게임 넷 스타리그에서는 결승에 진출한 적이 단 한 번도 없다."
51,특히 2008년 클럽 데이 온라인 MSL 우승 이후로는 양대 모두 개인리그 결승에 진출한 적이 단 한 번도 없다.
52,"이 영호의 양대 개인 리그 6회 우승 [30] 과 이제동의 양대 개인 리그 5회 우승 [31 ]에 비해 확실히 밀리고, 리 쌍은 WCG 우승 경력까지 있지만, 김 택용은 WCG에서 3위를 1번 하여 이마 저도 밀린다."
53,"물론 본선 진출은 꾸준히 한 편이라 조 지명 식에는 자주 얼굴을 내밀었지만, 김 택용이라는 게이 머가 16 강, 8 강에서 멈춰야 할 이름 값은 전혀 아닌 것 또한 사실이다."
54,게다가 2011년 초 양대 개인 리그 백수였던 시기에 스타 크래프트 프로리그에서 3회 연속 올 킬 에 대
55,저 그전 15승 1패라는 기록을 자랑하였다.
56,"실력이 좋고 프로리그에선 날아다니는데 양대 리그는 높이 올라가지 못하니 팬들 입장에 선 복장이 터질 노릇. [32] 하지만 예전부터 SKT T1 이 선택과 집중이라는 해괴한 미명 하에 팀 단위 리그 인 프로리그 훈련에 비해, 개인리그 훈련을 무시하는 행보를 걸었던 건( 일명 : 선택과 집중) 스타 팬이라면 다 아는 일이고, 그러다 보니 김 택용의 개인 리그에서의 부진을 단순 멘 탈 문제로만 돌릴 수는 없지 않느냐"
57,는 얘기가 많았다.
58,"결국 ABC 마트 MSL 32 강 탈락 2일 후인 2011년 4월 23일, 이에 대한 불만이 폭발했는지 소속 팀을 디스하는 인터뷰를 했다."
59,"자세한 것은 김 택용 /2011 년 참조. 그러나 이후 곧바로 정 명훈이 개인리그 연습 시간이 많다는 말을 했고, 이후 서지 수가 한 정 명훈과의 인터뷰에서 밝혀진 바로는 ' 정 명훈에게만 연습 시간을 많이 주고 김 택용에 겐 연습 시간을 안 준다 '라고 주장하는 사람들은 전부 자신의 팬이 아니라 안 티 팬으로 간주하겠다고"
60,김 택용이 말했다고
61,한다.
62,김 택용 선수의 성격상 본인의 아쉬운 상황 때문에 같은 팀원이 피해를 입는 것을 좋아하진 않을 것이다.MBC
63,GAME HERO 시절에는 2007년 프로리그 전적 7승 12패 (37%) 거두는 등 오히려 프로리그 먹튀였다.
64,특히 이재 호와 함께 포스트 시즌 필 패 카드. 1승 전 패였다.
65,그 1승이 에이스 결정전에서 오 영종을 꺾고 결승 진출을 이끈 1승이니까 망정이지... 심지어 3.3 혁명 후 차기 본 좌 후보 논의에서 김 택용 떡밥이 절정에 올랐을 때도 김 택용은 이상하게 프로리그만 나오면 먹튀였다.
66,"대표적으로 최인규와 임요 환에게 공군과의 경기에서 하루 2패 관광을 당한다 든지, 포스트 시즌에서도 오 영종에게 떡관광을 당한다 든지... 이렇게 하도 부진해서 심지어는 팀 플 멤버로 돌려 지기까지 했다."
67,솔직히 좀 덜 중요하거나 상대가 약한 경기에서는 날로 먹으려는 경향도 있다.
68,"또 한 테프전에서 프로 토스 최정상 프로 게이 머 치고는 캐리어, 리버를 잘 다루지 못하기로 유명해 ' 코리어', ' 김씨 리버' 등의 불명예스러운 별명이 생겼으며, 코리어는 아예 나무 위 키에 별도로 문서가 존재한다."
69,해 당 문서 참고. 상당히 유리한 경 기를 캐리어 가서 뒤집히는 경우가 꽤 되고 그 중에서는 사람들 머릿속에 남는 굵직한 경기들이 있었기 때문에 김 택용 캐리어= 사망 플래그라고 생각하는 사람들이 많다.
70,이것을 캐리어 트라 우마에 걸린 것이라 판단하는 사람도 있다.
71,예를 들어 곰 TV MSL 시즌 3 결승전에선 박성균과의 경기에서 주도권을 잡고 캐리어를 띄우고도 지상 병력 전멸+ 레이스에게 격추를 당하고 골리앗에 쫓기면서 희대의 마패관광을 당했다.
72,뿐만 아니라 박카스 스타리그 2008 4 강 전 이 영호와의 경기에서 아비 터로 시간을 끌고 캐리어 부대를 모으면서도 지상 병력이 부족해 풀 업 골리앗에게 쫓기면서 패배했다.
73,물론 승리를 거두는 경우도 있지만 라이브 온 스타란 프로그램에서 전화 연결을 했을 때의 반응을 보면 역시 캐리어보단 아비 터를 더 선호하는 듯. 후반에 캐리 어가 대세였던
74,2007 시즌에 비해 이 영호의 업 메카닉으로 캐리 어가 사장되고 아비 터가 대세가 된 2008 시즌 후반기 이후부터의 테란 전에서 훨씬 강한 면모를 보였다.
75,그렇다고
76,"캐리어를 아예 놓은 건 아니고 정 명훈을 상대로 또 다시 캐리어를 택했는데 또 다시 골리앗에 쫓기면서 패배. 심지어 인터뷰에서도 "" 많은 분들이 저에게 캐리 어 쓰지 말라고"
77,해요.
78,저도 그렇게 생각합니다.
79,"""라고 말하면서 캐리어 막장 확정(…). 또 한 이 영호와 종족을 바꿔서 플레이했던 신한 은행 프로리그 10-11 올스타 전에서는 이 영호에게 캐리 어 운용을 배우는 굴욕까지 당했다."
80,이 영호 : 형 캐리어는 이렇게 쓰는 거예요!
81,캐리어뿐만 아니라 이상하게도 리버와 궁합이 맞지 않기로도 유명하다.
82,"우 정호 전에서는 리버가 기어서 오는 바람에 중앙 힘 싸움에서 압승을 거두지 못해 기적의 군악대라는 별명을 받으며 패했고, 그 유명한 6.20 황색혁명에서는 리버 1기 조공 후 다른 리버까지 차례로 격파당하면서 패했다."
83,또 NATE MSL에서 김 승 현과 맞붙었을 때 김 승 현의 앞마당 앞에서 체력이 다 떨어진 빨간 셔틀에 2 리버를 태우고 가만히 뒀다가 김 승 현에게 바로 폭사당하는 이해 못 할 상황이 발생했고 결국 패했다.
84,상대가 OME 이었으니 어느 정도 이해해 주자. 한 때는 아예 동족 전에서 선 템 테크를 타는 등의 모습을 보였다.
85,"김 택용의 리 버는 도세어, 도 틀처럼 김 씨 리 버라 불리며 아예 독자적인 캐릭터 성을 얻어 까이고, 리버를 헌납할 때마다 ' 태어나 보니 애비가 김 씨' 라는 글을 줄줄이 볼 수 있다."
86,발 컨 논란이 있는데 컨트롤의 기복이 큰 편이다.
87,"그래도 기적의 군악대의 악명이 너무 커서 그렇지, 잘 풀릴 때는 그야말로 택신은 이렇게 한다고 선언하듯 무시무 시한 리버 컨트롤을 보여준다."
88,"데뷔 초 이성은 전에서 35 킬 영웅 리버를 탄생시킨 건 옛말이고, 대한 항공 스타리그 36 강 박성균 전에서 마린에게 한 대 맞으면 터질 셔틀로 박성균의 일꾼을 괴롭히는 가 하면 이제 동 전에서는 리버를 잘 지키면서 한 방 병력을 유지시킬 수 있었다."
89,리버를 조합한 프로 토스 병력을 통해 저 그전 힘 싸움에서 승리를 거둔 건 한 두 번이 아니다.
90,사실 저그 전의 리버 활용은 굉장히 좋은 편이고 테란 전도 그럭저럭 괜찮은데 유독 동족 전이 문제인 것. 이후엔 피드백이 됐는지 프프전에서도 리버가 전투에서 활약을 하면서 승리를 하는 모습을 많이 보였다.
91,또 한 김 택용이 08-09 시즌에 강력한 프로 토스 전을 할 수 있었던 가장 큰 요인이 정교한 컨트롤이었다.
92,물론 2010년 지나면서는 김 택용의 리버도 소모품이 되고 말았지만... 피디 팝 MSL 운명처럼 만난 택 뱅 록 1 경기에선 셔틀 실드를 채우려고 구석에 뒀더니 정작 교전에서 리버를 못 써 패하고 투 셔틀 투입하니 투 셔틀이 같이 터지는(...) 실력을 보여 줬다.
93,게임 리플을 보니 드라 군 사업이 안 되어 있긴 했다.2012
94,"년 1월 11일 SK 플래닛 프로리그 시즌 1 웅진 스타즈와의 경기에서 타인의 삶을 사는 개그맨과의 전투에서는 다 이긴 경기를 리버의 몸뚱이로 마인을 제거한다거나, 셔틀에서 내린 후 스캐럽을 단 한 발도 쏘지 않고 다시 탑승 간 디 리버. 한다거나 하는 모습을 여러 차례 보여주며 결국 패배했다."
95,[33] 게다가 팀도 패배했다.
96,역시나 스갤과 포 모스는 대폭발하여 김씨 리버를 깠다.
97,"다소 기복이 있는 리버와는 달리 캐리어는 시간이 가도, 분위기가 좋아도 꺼 내드는 순간 코리어를 벗어나지 못했었다."
98,"박성균 전에서 캐리 어를 꺼냈다가 분위기가 이상 해지 기도 하고, 염 보성 전에서는 두 번 다 코 리어를 꺼 내들었다가 패배하고 16 강에서 광탈했다."
99,"오죽하면 외국 포럼에서도 'NO CARRIER NO', 'WTF why is he going carriers again' 이라고 비통의 절규를 올리겠나?"
100,그런 데 스베 누 스타리그 시즌 2 경기에서 캐리 어를 썼다가 무려 김 캐리한테 매력적이다 고 인정받았다.
101,"스타 2로 넘어가서는 우주 모함은 거의 안 쓰이고, 리 버는 없어 졌으니 이젠 별 문제가 없어 보인다."
102,"그리고 그의 김 씨 리 버는 거 신으로 변하면서, 그에게 스 2에서 첫 패배를 안겨 준 투명 라인에게 떠넘기는데... 보통 프로 토스가 테란에게 강하고 저 그에게 약한 걸 생각해 보면 정말 신기한 게이 머. 물론 타 토스에 비해서 막강한 저 그전에 비해 상대적으로 약해 보인다는 거지, 토스 전체 선수의 평균 상 테란 전이 약한 게이 머는 아니다."
103,"이 영호나 이제 동처럼 케스 파 3 종족 상대전적이 모두 1위인 경우가 아니지만, 그래도 프로 토스의 테 프 전 승률이 역대 3위에 [44] 1011 시즌에는 8할을 찍었을 정도. 다만 정상 급 테란 인 이 영호랑 대등하게 맞짱을 뜨는 송병 구, 도 재 욱, 허영 무 등에 비해 너무 자연스럽게 지는 모습과 가끔 나오는 후반 발 전투 등이 종종 보여서 저 그전과 비교되며 테란 전의 평가가 깎였던 것 .2012 년 5월, 스타 1 과 스타 2를 병행한 SK 플래닛 스타 크래프트 2 프로리그 시즌 2부터 부진에 빠졌고, 본격적으로 스타 2가 시작됐던"
104,SK 플래닛 스타 크래프트 2 프로리그 12-13에선 기복을 보이다 결국 김 택용은 스타 2 적응에 완전히 실패하였다.
105,"스타 2 전 환 전만 해도 브루드 워 상위 클래스의 선수 중 한 명으로서 많은 이들의 기대를 받았지만, 이후 개인리그 예선 광 탈 및 프로리그 부진이 거듭 되자 T1 팀에서도 스타 2에 두각을 나타내는 선수들에게 밀려 점차 출전 수가 많이 줄었고 본인 스스로도 스타 크래프트 2에 완전히 흥미를 잃으며, 고 심 끝에 결국 2013년 9월 9일 프로 게이 머 은퇴를 선언하였다."
106,"그 결과, 택 뱅 리 쌍 중에 선 스타 2 경력 기간이 가장 짧아 커리어나 통산 전적 수도 가장 빈약할 뿐더러, 초청전이나 이벤트 대회 경력을 포함하더라도 유일하게 개인리그 스타 2 우승 경력이 없다."
107,주소
108,"2013년 9월 케 스파 프로 게이 머 자격 반납한 이후, 군 입대를 한다고 했지만 택 뱅 리 쌍 중 가장 빨리 아프리카 TV 방송을 시작했다."
109,"[72] 경기에서는 많이 이기지만 연습에선 이제 동에게 많이 발린다거나, 이 영호와의 프로리그 결승전 영상을 틀면서 칭찬을 한다거나, 자신의 라이벌은 송병 구이고 병 구형은 캐리어 쓰면 다 이기는데 자기는 쓸 때마다 진다거나 도저히 캐리어는 못 쓰겠다는 등의 썰 을 풀었다.9"
110,월에 아프리카 TV 방송을 시작한 이후 2013년 10월에 곧바로 베스트 BJ에 선발되었다.
111,또 한 한 시청자의 닉네임이 마주 작검 거인 것을 보고 빵 터지거나 어 헣 더블포지넥이라는 시청자가 별 풍을 쏘자 과감히 김 캐리의 포지 넥 사건 영상을 틀면서 웃는 모습을 보였다.
112,"김 택용의 개인 방송은 특히 주말에 긴 시간 동안 하드하게 진행되곤 했는데, 여전히 녹슬지 않은 스타 1 실력을 뽐내며 별 풍선을 싹쓸이했다."
113,그리고 2014년 3월 15일 BJ 소닉이 주최한 2014 제 9차 픽스 소 닉 스타리그에서 코 파는 기계 조일 장을 3:2 로 꺾고 우승했다.
114,5 전 제 무패의 기록 [73] 을 연장함과 동시에 실 검 1위에 등극해 오랜만에 택의 귀환을 알렸다.
115,하지만 김 택용은 앞으로 오프라인 대회에 참가하는 것을 망설이게 되는데 현역 시절과 달리 연습 상대를 구하기 어려운 점에서 비롯된 게 아닐까 추측된다.
116,"아프리카 tv에서 김 택용을 피하려는 BJ가 마 재 윤, 김 재훈( 마 재 훈) 이 있다."
117,"[74] 방송에서 마 재 윤을 마 형이라고 부르며, 시청자들이 ' 마 재가 하재' 라는 말에 쉽사리 동요하지 않는다."
118,"아마 철 구가 김 택용 vs 마 재 윤' 을 주선하려고 해도 절대 응답하지 않을 듯하니 팬들은 안심해도 좋을지도. 김 택용 본인이 말하기를 마 재 윤이랑 은 사적으로 친하고 연락은 가끔 한다고 했지만, 방송에서 만큼은 주작 범을 멀리하는 현명함을 엿볼 수 있다."
119,한편 김 재훈과는 MBC 게임 단 시절에는 굉장히 친했다가 길드 사건 이후로 사이가 급격히 나빠졌다고
120,"전 해지며, 둘 다 서로에게 사과를 하지 않은 상태다."
121,김 재훈을 방송에서 그분이라 칭하며 그저 웃어넘기거나 무시한다.
122,방 플 사건으로 이미지가 추락한 김 재훈을 상대하지 않는 김 택용을 보며 팬들은 MBC 게임 단 시절에 절교하길 잘 했다며 역시 택신의 선견 지명이라고 칭송하고 있다.2015
123,년 10월 19일 서로 만났다!
124,"어색한 기류가 흐르는 가운데 깐 족대는 투신과 어떻게 든 대화 진행을 이끌어내려는 장 민 철, 극도의 불편함을 호소하는 택신의 모습이 레 전 드로 남을 듯... 영 상 그래도 ASL S3 24 강에서도 대기실에서 가벼운 인사 정도는 나누었다고"
125,한다.
126,입대 직전 염 보성과의 합방에서 염 보성의 주선으로 김 재훈과 전화 통화를 하게 되었고 어색 함의 기류가 감돌기는 했지만 어쨌든 이제 서로에게는 나쁜 감정이 없음을 밝히며 좋게 마무리하였다.
127,전역 이후 서로 다른 편에 서서 프로리그를 하게 되었는데 여전히 김 재훈을 그 분이라고 부르고 있다(...). [75] 막 판 에 결에서는 절 친 록까지 성사되었으며 팽팽한 경기 끝에 승리했다.
